,번호,발전기명,설비용량(MW),광역지역,세부지역,latitude,longitude,지점0,지점번호0,latitude(지점)0,longitude(지점)0,지점1,지점번호1,latitude(지점)1,longitude(지점)1,지점2,지점번호2,latitude(지점)2,longitude(지점)2
2015,66483,한사랑2호태양광,0.099,제주,제주 제주시 외도일동,33.482887,126.43002,진도군,268,34.47296,126.25846,고산,185,33.29382,126.16283,제주,184,33.51411,126.52969
2016,24666,백화원태양광발전소,0.49275,제주,제주 제주시 외도일동,33.482887,126.43002,진도군,268,34.47296,126.25846,고산,185,33.29382,126.16283,제주,184,33.51411,126.52969
2017,27957,삼광태양광발전소,0.49725,제주,제주 제주시 외도일동,33.482887,126.43002,진도군,268,34.47296,126.25846,고산,185,33.29382,126.16283,제주,184,33.51411,126.52969
2018,23367,민솔라태양광#4,0.096,제주,제주 제주시 대흘리,33.499672,126.66250600000001,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802,제주,184,33.51411,126.52969
2019,43792,오라태양광,0.096,제주,제주 제주시 오라이동,33.40637,126.52408600000001,고산,185,33.29382,126.16283,서귀포,189,33.24616,126.5653,제주,184,33.51411,126.52969
2020,27590,산남주민태양광,0.18,제주,제주 서귀포시 상예동,33.285202,126.38446,고산,185,33.29382,126.16283,서귀포,189,33.24616,126.5653,제주,184,33.51411,126.52969
2021,56345,제이씨지에너지3호태양광,0.1976,제주,제주 서귀포시 상예동,33.285202,126.38446,고산,185,33.29382,126.16283,서귀포,189,33.24616,126.5653,제주,184,33.51411,126.52969
2022,43014,영주1호태양광,0.099,제주,제주 제주시 도근내길,33.492023,126.43653,진도군,268,34.47296,126.25846,고산,185,33.29382,126.16283,제주,184,33.51411,126.52969
2023,71415,화선태양광,0.099,제주,제주 제주시 도평동,33.478863,126.45118000000001,진도군,268,34.47296,126.25846,고산,185,33.29382,126.16283,제주,184,33.51411,126.52969
2024,4490,YB태양광발전소,0.1989,제주,제주 서귀포시 지장샘로,33.278427,126.55617,고산,185,33.29382,126.16283,서귀포,189,33.24616,126.5653,제주,184,33.51411,126.52969
2025,30156,서원태양광발전소,0.29565,제주,제주 서귀포시 하원동,33.278538,126.46603,고산,185,33.29382,126.16283,서귀포,189,33.24616,126.5653,제주,184,33.51411,126.52969
2026,4694,80호태양광발전소,0.45136000000000004,제주,제주 서귀포시 하원동,33.278538,126.46603,고산,185,33.29382,126.16283,서귀포,189,33.24616,126.5653,제주,184,33.51411,126.52969
2027,35541,순애태양광발전소,0.2496,제주,제주 제주시 영평동,33.425888,126.57786000000002,서귀포,189,33.24616,126.5653,성산,188,33.38677,126.8802,제주,184,33.51411,126.52969
2028,65184,하늘소태양광발전소,0.09936,제주,제주 제주시 영평동,33.425888,126.57786000000002,서귀포,189,33.24616,126.5653,성산,188,33.38677,126.8802,제주,184,33.51411,126.52969
2029,46216,우림1태양광,0.19992000000000001,제주,제주 서귀포시 서호동,33.264187,126.51735,고산,185,33.29382,126.16283,서귀포,189,33.24616,126.5653,제주,184,33.51411,126.52969
2030,57242,제주대태양광,1.092,제주,제주 제주시 아라1동,33.392605,126.563896,서귀포,189,33.24616,126.5653,성산,188,33.38677,126.8802,제주,184,33.51411,126.52969
2031,2942,AJ태양광,0.185,제주,제주 제주시 용담2동,33.51147,126.51168,진도군,268,34.47296,126.25846,고산,185,33.29382,126.16283,제주,184,33.51411,126.52969
2032,12613,남순태양광,0.04,제주,제주 서귀포시 장수로,33.256157,126.56136000000001,고산,185,33.29382,126.16283,서귀포,189,33.24616,126.5653,제주,184,33.51411,126.52969
2033,9192,귀빈태양광,0.05,제주,제주 제주시 한림해안로,33.434704,126.262825,진도군,268,34.47296,126.25846,고산,185,33.29382,126.16283,제주,184,33.51411,126.52969
2034,54686,제우태양광,0.599,제주,제주 제주시 OO읍,33.252674,126.557047,고산,185,33.29382,126.16283,서귀포,189,33.24616,126.5653,제주,184,33.51411,126.52969
2035,16781,더케이제주호텔태양광,0.094,제주,제주 제주시 참동로,33.518576,126.51844399999999,진도군,268,34.47296,126.25846,고산,185,33.29382,126.16283,제주,184,33.51411,126.52969
2036,2283,51호태양광발전소,0.49588000000000004,제주,제주 제주시 용강동,33.431763,126.60191,서귀포,189,33.24616,126.5653,성산,188,33.38677,126.8802,제주,184,33.51411,126.52969
2037,55184,제주용강1호,0.42768,제주,제주 제주시 용강동,33.431763,126.60191,서귀포,189,33.24616,126.5653,성산,188,33.38677,126.8802,제주,184,33.51411,126.52969
2038,40307,억새미발전소,0.0507,제주,제주 제주시 이호이동,33.49285,126.46092,진도군,268,34.47296,126.25846,고산,185,33.29382,126.16283,제주,184,33.51411,126.52969
2039,50990,이호동오도마을회3호태양광,0.1995,제주,제주 제주시 이호이동,33.49285,126.46092,진도군,268,34.47296,126.25846,고산,185,33.29382,126.16283,제주,184,33.51411,126.52969
2040,2295,제주도시가스태양광,0.099,제주,제주 제주시 노형동,33.483078,126.47719,진도군,268,34.47296,126.25846,고산,185,33.29382,126.16283,제주,184,33.51411,126.52969
2041,52009,자농태양광,0.06,제주,제주 서귀포시 동홍로,33.27158,126.56979,서귀포,189,33.24616,126.5653,성산,188,33.38677,126.8802,제주,184,33.51411,126.52969
2042,50456,이수 태양광,0.4964,제주,제주 서귀포시 호근동,33.261513,126.53276000000001,고산,185,33.29382,126.16283,서귀포,189,33.24616,126.5653,제주,184,33.51411,126.52969
2043,70703,혜진1호태양광,0.09792000000000001,제주,제주 서귀포시 색달동,33.278996,126.40836000000002,고산,185,33.29382,126.16283,서귀포,189,33.24616,126.5653,제주,184,33.51411,126.52969
2044,70704,혜진2호태양광,0.099,제주,제주 서귀포시 색달동,33.278996,126.40836000000002,고산,185,33.29382,126.16283,서귀포,189,33.24616,126.5653,제주,184,33.51411,126.52969
2045,59622,창해태양광발전소,0.8278200000000001,제주,제주 제주시 명도암서길,33.476475,126.60278999999998,서귀포,189,33.24616,126.5653,성산,188,33.38677,126.8802,제주,184,33.51411,126.52969
2046,58043,지유태양광,0.09,제주,제주 서귀포시 성산면,33.45241667,126.9201389,고흥,262,34.61826,127.27572,여수,168,34.73929,127.74063,성산,188,33.38677,126.8802
2047,56027,루시디티2호태양광발전소,0.9972,제주,제주 제주시 구좌읍,33.527732292818,126.86897009999998,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802
2048,45220,용강동마을회태양광,0.25,제주,제주 제주시,33.499535,126.53116999999999,고산,185,33.29382,126.16283,서귀포,189,33.24616,126.5653,제주,184,33.51411,126.52969
2049,50989,이호동오도마을회2호태양광,0.03,제주,제주 제주시 대동길,33.491955,126.46281,진도군,268,34.47296,126.25846,고산,185,33.29382,126.16283,제주,184,33.51411,126.52969
2050,51370,인피니티태양광발전소,0.5824,제주,제주 서귀포시 상효동,33.321983,126.57056000000001,서귀포,189,33.24616,126.5653,성산,188,33.38677,126.8802,제주,184,33.51411,126.52969
2051,48389,유준태양광,0.099,제주,제주 제주시 삼양일동,33.52623,126.59493,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802,제주,184,33.51411,126.52969
2052,56347,제이씨지에너지1호태양광,0.3796,제주,제주 한경면 청수리,33.306248,126.26098999999999,고산,185,33.29382,126.16283,서귀포,189,33.24616,126.5653,제주,184,33.51411,126.52969
2053,31755,성동8호태양광,0.099,충남,충남 보령시 웅천읍,36.23177,126.60116000000001,군산,140,36.0053,126.76135,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
2054,31724,성동13호태양광,0.099,충남,충남 보령시 웅천읍,36.23177,126.60116000000001,군산,140,36.0053,126.76135,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
2055,274,보령해냄태양광,1.892,충남,충남 보령시 웅천읍,36.23177,126.60116000000001,군산,140,36.0053,126.76135,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
2056,55992,대창태양광,2.50128,충남,충남 보령시 웅천읍,36.23177,126.60116000000001,군산,140,36.0053,126.76135,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
2057,54998,제이파워 태양광,0.4977,충남,충남 서천군 서면,36.152954,126.54952,영광군,252,35.28366,126.47784,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
2058,42969,영임태양광,0.49700000000000005,충남,충남 서천군 서면,36.152954,126.54952,영광군,252,35.28366,126.47784,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
2059,29895,서부솔라서천태양광,3.4760000000000004,충남,충남 서천군 서면,36.152954,126.54952,영광군,252,35.28366,126.47784,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
2060,4686,제이제이에너지 태양광,0.49700000000000005,충남,충남 서천군 서면,36.152954,126.54952,영광군,252,35.28366,126.47784,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
2061,41473,엠에스솔라 태양광,0.4977,충남,충남 서천군 서면,36.152954,126.54952,영광군,252,35.28366,126.47784,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
2062,49935,의령솔라태양광,0.49700000000000005,충남,충남 서천군 서면,36.152954,126.54952,영광군,252,35.28366,126.47784,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
2063,58417,진말태양광,0.4977,충남,충남 서천군 서면,36.152954,126.54952,영광군,252,35.28366,126.47784,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
2064,33846,우영 태양광발전소,1.06434,충남,충남 서산시 음암면,36.800045,126.51798000000001,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
2065,1862,단비신장태양광,2.1924,충남,충남 서산시 음암면,36.800045,126.51798000000001,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
2066,1861,음암태양광,1.176,충남,충남 서산시 음암면,36.800045,126.51798000000001,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
2067,55951,구일태양광,1.65888,충남,충남 태안군 안면읍,36.520535,126.34451000000001,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2068,1914,에코빌리지태양광,2.995,충남,충남 태안군 안면읍,36.520535,126.34451000000001,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2069,56242,열린에너지태양광,1.65888,충남,충남 태안군 안면읍,36.520535,126.34451000000001,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2070,1380,미래그린태양광,0.998,충남,충남 태안군 안면읍,36.520535,126.34451000000001,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2071,4099,SF태양광,0.998,충남,충남 태안군 안면읍,36.520535,126.34451000000001,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2072,56312,이엔지솔라,2.02752,충남,충남 태안군 안면읍,36.520535,126.34451000000001,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2073,56450,팔도에너지태양광,2.00448,충남,충남 태안군 안면읍,36.520535,126.34451000000001,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2074,48599,(유)늘솔길에너지 태양광발전소,0.099,충남,충남 태안군 안면읍,36.520535,126.34451000000001,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2075,72851,희망태양광발전기,0.099,충남,충남 태안군 안면읍,36.520535,126.34451000000001,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2076,56394,칠성솔라태양광,1.50336,충남,충남 태안군 안면읍,36.520535,126.34451000000001,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2077,56318,일광에너지,2.00448,충남,충남 태안군 안면읍,36.520535,126.34451000000001,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2078,39364,안면도태양광,2.1,충남,충남 태안군 안면읍,36.520535,126.34451000000001,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2079,29850,서민행복7호태양광,0.498,충남,충남 태안군 안면읍,36.520535,126.34451000000001,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2080,861,경완솔라팜태양광,0.998,충남,충남 태안군 안면읍,36.520535,126.34451000000001,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2081,2514,탑인프라창기태양광,2.9139999999999997,충남,충남 태안군 안면읍,36.520535,126.34451000000001,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2082,1260,동양제6태양광,2.004,충남,충남 태안군 안면읍,36.520535,126.34451000000001,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2083,4605,귀뚜라미 아산 태양광발전소 2호,2.99592,충남,충남 아산시 탕정면,36.79836,127.06121999999999,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
2084,12415,탕정공장태양광,1.2,충남,충남 아산시 탕정면,36.79836,127.06121999999999,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
2085,4604,귀뚜라미 아산 태양광발전소 1호,2.90925,충남,충남 아산시 탕정면,36.79836,127.06121999999999,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
2086,56274,용덕1호태양광발전소,0.180675,충남,충남 예산군 봉산면,36.74905,126.68172,부여,236,36.27242,126.92079,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
2087,29867,태안부지 태양광 2단계(대지),8.26713,충남,충남 태안군 원북면,36.823494,126.257126,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2088,29877,태안저탄장태양광1호기,2.80998,충남,충남 태안군 원북면,36.823494,126.257126,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2089,29868,태안부지 태양광 2단계(건축물),1.7205599999999999,충남,충남 태안군 원북면,36.823494,126.257126,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2090,61818,케드코에너지태양광,1.4980000000000002,충남,충남 태안군 원북면,36.823494,126.257126,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2091,33834,단비덕실태양광,0.9639,충남,충남 홍성군 은하면,36.53196,126.5905,보령,235,36.32724,126.55744,부여,236,36.27242,126.92079,서산,129,36.77655689,126.49390764
2092,8364,광천태양광,0.496,충남,충남 홍성군 은하면,36.53196,126.5905,보령,235,36.32724,126.55744,부여,236,36.27242,126.92079,서산,129,36.77655689,126.49390764
2093,4681,백현태양광발전소,0.89244,충남,충남 홍성군 은하면,36.53196,126.5905,보령,235,36.32724,126.55744,부여,236,36.27242,126.92079,서산,129,36.77655689,126.49390764
2094,61568,승일천안태양광,0.9018,충남,충남 천안시 서북구,36.87845,127.15496999999999,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
2095,61759,카리스1호 태양광발전기,1.3319999999999999,충남,충남 천안시 서북구,36.87845,127.15496999999999,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
2096,40649,서봉에너지태양광,0.9118799999999999,충남,충남 천안시 서북구,36.87845,127.15496999999999,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
2097,57249,보령화력태양광#1,0.525,충남,충남 보령시 오천면,36.437088,126.52342,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2098,56172,썬웨이태양광 교성1호,1.6453799999999998,충남,충남 보령시 오천면,36.437088,126.52342,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2099,56173,썬웨이태양광 교성2호,1.58004,충남,충남 보령시 오천면,36.437088,126.52342,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2100,57253,보령 #3태양광,0.93795,충남,충남 보령시 오천면,36.437088,126.52342,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2101,57255,보령화력수상태양광,1.1718,충남,충남 보령시 오천면,36.437088,126.52342,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2102,57254,보령화력태양광#4,0.42700000000000005,충남,충남 보령시 오천면,36.437088,126.52342,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2103,44987,교성리태양광,2.00124,충남,충남 보령시 오천면,36.437088,126.52342,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2104,56490,효창아산 태양광발전기,0.498225,충남,충남 아산시 음봉면,36.849777,127.01225,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
2105,7996,광명태양광a,0.099375,충남,충남 논산시 광석면,36.242874,127.07985,대전,133,36.37198,127.37211,금산,238,36.10563,127.48175,부여,236,36.27242,126.92079
2106,15169,대명태양광발전기,0.099375,충남,충남 논산시 광석면,36.242874,127.07985,대전,133,36.37198,127.37211,금산,238,36.10563,127.48175,부여,236,36.27242,126.92079
2107,8061,광석에너지태양광,0.099375,충남,충남 논산시 광석면,36.242874,127.07985,대전,133,36.37198,127.37211,금산,238,36.10563,127.48175,부여,236,36.27242,126.92079
2108,60566,청아태양광,0.10098,충남,충남 논산시 광석면,36.242874,127.07985,대전,133,36.37198,127.37211,금산,238,36.10563,127.48175,부여,236,36.27242,126.92079
2109,71416,화선태양광a,0.099375,충남,충남 논산시 광석면,36.242874,127.07985,대전,133,36.37198,127.37211,금산,238,36.10563,127.48175,부여,236,36.27242,126.92079
2110,44696,온더로드태양광,0.099375,충남,충남 논산시 광석면,36.242874,127.07985,대전,133,36.37198,127.37211,금산,238,36.10563,127.48175,부여,236,36.27242,126.92079
2111,72971,희창태양광,0.099375,충남,충남 논산시 광석면,36.242874,127.07985,대전,133,36.37198,127.37211,금산,238,36.10563,127.48175,부여,236,36.27242,126.92079
2112,16172,대정2태양광,0.099375,충남,충남 논산시 광석면,36.242874,127.07985,대전,133,36.37198,127.37211,금산,238,36.10563,127.48175,부여,236,36.27242,126.92079
2113,6381,경민태양광,0.099375,충남,충남 논산시 광석면,36.242874,127.07985,대전,133,36.37198,127.37211,금산,238,36.10563,127.48175,부여,236,36.27242,126.92079
2114,55352,조양7호태양광,0.49761000000000005,충남,충남 홍성군 광천읍,36.504604,126.62496000000002,보령,235,36.32724,126.55744,부여,236,36.27242,126.92079,서산,129,36.77655689,126.49390764
2115,4809,가나태양광발전소,0.49476000000000003,충남,충남 홍성군 광천읍,36.504604,126.62496000000002,보령,235,36.32724,126.55744,부여,236,36.27242,126.92079,서산,129,36.77655689,126.49390764
2116,48577,광자 태양광발전소,0.49875,충남,충남 홍성군 광천읍,36.504604,126.62496000000002,보령,235,36.32724,126.55744,부여,236,36.27242,126.92079,서산,129,36.77655689,126.49390764
2117,70628,혜성태양광발전소,0.09975,충남,충남 홍성군 광천읍,36.504604,126.62496000000002,보령,235,36.32724,126.55744,부여,236,36.27242,126.92079,서산,129,36.77655689,126.49390764
2118,55354,조양9호태양광,0.54891,충남,충남 홍성군 광천읍,36.504604,126.62496000000002,보령,235,36.32724,126.55744,부여,236,36.27242,126.92079,서산,129,36.77655689,126.49390764
2119,55353,조양8호태양광,0.49761000000000005,충남,충남 홍성군 광천읍,36.504604,126.62496000000002,보령,235,36.32724,126.55744,부여,236,36.27242,126.92079,서산,129,36.77655689,126.49390764
2120,48576,월림산태양광발전소,0.99495,충남,충남 홍성군 광천읍,36.504604,126.62496000000002,보령,235,36.32724,126.55744,부여,236,36.27242,126.92079,서산,129,36.77655689,126.49390764
2121,40663,에스에스태양광발전소,0.09975,충남,충남 홍성군 광천읍,36.504604,126.62496000000002,보령,235,36.32724,126.55744,부여,236,36.27242,126.92079,서산,129,36.77655689,126.49390764
2122,56404,장송태양광,2.4998400000000003,충남,충남 천안시 동남구,36.81083,127.14889,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
2123,57708,지산태양광발전소,0.49572,충남,충남 천안시 동남구,36.81083,127.14889,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
2124,56285,원화 태양광발전소,0.49296,충남,충남 천안시 동남구,36.81083,127.14889,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
2125,35124,천안정수장태양광,0.655,충남,충남 천안시 동남구,36.81083,127.14889,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
2126,20348,리차징팜 태양광,0.9933,충남,충남 천안시 동남구,36.81083,127.14889,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
2127,56014,드림천안 에너지,1.78794,충남,충남 천안시 동남구,36.81083,127.14889,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
2128,56139,솔라텍스에너지 천안발전소,1.99584,충남,충남 천안시 동남구,36.81083,127.14889,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
2129,9552,창성에너지태양광,0.9525600000000001,충남,충남 천안시 동남구,36.81083,127.14889,수원,119,37.25746,126.983,서산,129,36.77655689,126.49390764,천안,232,36.76217,127.29282
2130,48654,(유)성우에너지 태양광발전소,0.88008,충남,충남 태안군 소원면,36.762558,126.19726599999998,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2131,43002,영전9호태양광발전소,0.09911,충남,충남 태안군 소원면,36.762558,126.19726599999998,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2132,42996,영전2호태양광발전소,0.09911,충남,충남 태안군 소원면,36.762558,126.19726599999998,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2133,42999,영전5호태양광발전소,0.09911,충남,충남 태안군 소원면,36.762558,126.19726599999998,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2134,1603,섬광에너지1호태양광,1.4954399999999999,충남,충남 태안군 소원면,36.762558,126.19726599999998,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2135,42993,영전10호태양광발전소,0.09911,충남,충남 태안군 소원면,36.762558,126.19726599999998,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2136,15967,대웅에너지태양광#2,1.66914,충남,충남 태안군 소원면,36.762558,126.19726599999998,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2137,42997,영전3호태양광발전소,0.09911,충남,충남 태안군 소원면,36.762558,126.19726599999998,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2138,51560,일산태양광#3,1.499,충남,충남 태안군 소원면,36.762558,126.19726599999998,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2139,43000,영전7호태양광발전소,0.09911,충남,충남 태안군 소원면,36.762558,126.19726599999998,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2140,4649,영전1호태양광발전소,0.09911,충남,충남 태안군 소원면,36.762558,126.19726599999998,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2141,43001,영전8호태양광발전소,0.09911,충남,충남 태안군 소원면,36.762558,126.19726599999998,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2142,1959,열린에너지2호태양광,1.4954399999999999,충남,충남 태안군 소원면,36.762558,126.19726599999998,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2143,56339,영전6호태양광발전소,0.09911,충남,충남 태안군 소원면,36.762558,126.19726599999998,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2144,42995,영전12호태양광발전소,0.09911,충남,충남 태안군 소원면,36.762558,126.19726599999998,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2145,62893,태안솔라팜태양광,1.6,충남,충남 태안군 소원면,36.762558,126.19726599999998,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2146,42994,영전11호태양광발전소,0.09911,충남,충남 태안군 소원면,36.762558,126.19726599999998,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2147,42998,영전4호태양광발전소,0.09911,충남,충남 태안군 소원면,36.762558,126.19726599999998,백령도,102,37.97396,124.71237,보령,235,36.32724,126.55744,서산,129,36.77655689,126.49390764
2148,34093,솜티태양광,0.09936,충남,충남 서천군 종천면,36.09747,126.67007,군산,140,36.0053,126.76135,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
2149,59818,천광 태양광,0.09936,충남,충남 서천군 종천면,36.09747,126.67007,군산,140,36.0053,126.76135,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
2150,11969,나리태양광,0.09936,충남,충남 서천군 종천면,36.09747,126.67007,군산,140,36.0053,126.76135,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
2151,23385,민승 태양광,0.09936,충남,충남 서천군 종천면,36.09747,126.67007,군산,140,36.0053,126.76135,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
2152,55799,주광태양광,0.09936,충남,충남 서천군 종천면,36.09747,126.67007,군산,140,36.0053,126.76135,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
2153,71471,화성태양광c,0.09936,충남,충남 서천군 종천면,36.09747,126.67007,군산,140,36.0053,126.76135,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
2154,18271,당진자재창고태양광,0.672,충남,충남 당진시 석문면,36.981937,126.59088999999999,수원,119,37.25746,126.983,인천,112,37.47772,126.6249,서산,129,36.77655689,126.49390764
2155,18275,당진화력수상태양광,0.998,충남,충남 당진시 석문면,36.981937,126.59088999999999,수원,119,37.25746,126.983,인천,112,37.47772,126.6249,서산,129,36.77655689,126.49390764
2156,18282,당진후문주차장태양광,0.99864,충남,충남 당진시 석문면,36.981937,126.59088999999999,수원,119,37.25746,126.983,인천,112,37.47772,126.6249,서산,129,36.77655689,126.49390764
2157,56337,제이더블유제2호 태양광,0.9639,충남,충남 당진시 석문면,36.981937,126.59088999999999,수원,119,37.25746,126.983,인천,112,37.47772,126.6249,서산,129,36.77655689,126.49390764
2158,56338,제이더블유제3호 태양광,0.9639,충남,충남 당진시 석문면,36.981937,126.59088999999999,수원,119,37.25746,126.983,인천,112,37.47772,126.6249,서산,129,36.77655689,126.49390764
2159,18276,당진태양광,1.003,충남,충남 당진시 석문면,36.981937,126.59088999999999,수원,119,37.25746,126.983,인천,112,37.47772,126.6249,서산,129,36.77655689,126.49390764
2160,18281,당진제2회처리장수상태양광,3.50064,충남,충남 당진시 석문면,36.981937,126.59088999999999,수원,119,37.25746,126.983,인천,112,37.47772,126.6249,서산,129,36.77655689,126.49390764
2161,4699,석문제1태양광발전소,0.9408,충남,충남 당진시 석문면,36.981937,126.59088999999999,수원,119,37.25746,126.983,인천,112,37.47772,126.6249,서산,129,36.77655689,126.49390764
